0,0,64,63,64,80,80,80,80,64,0,0,0,0,62,0,0,62,0,0,80,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,62,0,80,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,62,0,0,0,80,0,0,0,80,0,80,80,80,0,0,0,0,0,0,0,0,0,0,62,0,83,83,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,80,80,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,62,0,0,0,0,0,0,0,0,0,0,77,75,0,0,0,0,0,0,0,62,0,0,106,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0
0,83,0,62,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,64,65,64,0,0,0,80,0,0,0,63,0,0,0,0,0,0,0,64,64,64,64,63,64,64,0
80,80,80,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0
80,80,80,80,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
0,0,80,80,80,80,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
0,0,0,0,80,80,80,80,80,80,54,54,54,54,54,54,54,54,54,54,54,54,80,80,80,80,80,80,80,80,80,80,80,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
0,0,0,0,0,0,0,0,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,54,54,54,54,54,54,54,54,54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,80,80,80,80,80,80,80,80,54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,80
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
